YEAR,SEX,AGE,EDUC,SPEDUC,PAEDUC,MAEDUC,WGSTAT,SPINCMR,WGWKHR,WGUNN,WGNOEMP,RINCOME,KIDNUM10,CULTBIAS5,INDLIMIT,LEISUREI,DINNER,BLOODTYP,LOTR3
2003,2,29,3,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,51,3,3,1,1,-1,1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
2003,1,27,5,-1,3,2,1,-1,55,2,5,3,-1,-1,-1,-1,-1,-1,-1
2003,2,37,3,3,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,18,3,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,66,2,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,25,4,-1,3,3,1,-1,60,2,1,3,-1,-1,-1,-1,-1,-1,-1
2003,1,38,3,3,2,1,-1,1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1
2003,2,22,5,-1,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,21,5,-1,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,33,5,5,3,3,1,2,48,2,2,5,-1,-1,-1,-1,-1,-1,-1
2003,2,23,5,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,22,5,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,63,1,1,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,44,5,5,2,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,44,2,3,3,3,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
2003,1,33,5,5,3,3,1,2,48,1,4,6,-1,-1,-1,-1,-1,-1,-1
2003,2,52,2,3,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,35,3,3,2,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,35,3,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,25,5,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,25,4,-1,2,2,2,-1,6,2,1,1,-1,-1,-1,-1,-1,-1,-1
2003,2,36,5,5,5,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,35,5,5,3,2,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1
2003,1,32,5,5,1,1,1,2,45,1,3,7,-1,-1,-1,-1,-1,-1,-1
2003,1,32,5,-1,3,3,1,-1,50,1,3,6,-1,-1,-1,-1,-1,-1,-1
2003,2,25,6,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,49,5,4,2,2,1,2,48,2,3,8,-1,-1,-1,-1,-1,-1,-1
2003,1,21,4,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,25,5,4,1,1,1,2,60,2,2,3,-1,-1,-1,-1,-1,-1,-1
2003,2,76,4,-1,8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,25,3,-1,3,3,1,-1,40,2,3,4,-1,-1,-1,-1,-1,-1,-1
2003,2,36,3,3,1,0,1,1,56,2,2,2,-1,-1,-1,-1,-1,-1,-1
2003,1,43,3,3,8,0,-1,1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1
2003,1,46,2,2,2,1,1,2,65,2,3,8,-1,-1,-1,-1,-1,-1,-1
2003,2,34,4,5,5,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,35,5,5,5,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,41,6,5,0,0,2,1,16,2,3,3,-1,-1,-1,-1,-1,-1,-1
2003,2,42,5,-1,5,2,1,-1,44,1,9,6,-1,-1,-1,-1,-1,-1,-1
2003,1,43,3,3,0,0,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1
2003,2,37,3,3,8,0,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
2003,2,20,5,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,35,5,5,4,0,1,2,50,2,4,6,-1,-1,-1,-1,-1,-1,-1
2003,1,46,3,2,-8,-8,3,2,48,2,3,5,-1,-1,-1,-1,-1,-1,-1
2003,2,40,3,6,2,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,40,3,5,0,0,-1,2,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1
2003,1,40,5,5,3,2,1,2,54,2,6,6,-1,-1,-1,-1,-1,-1,-1
2003,2,46,3,5,3,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,60,5,4,1,1,1,1,44,2,4,7,-1,-1,-1,-1,-1,-1,-1
2003,2,34,4,6,5,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,36,5,3,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,48,3,3,1,1,1,1,55,1,9,7,-1,-1,-1,-1,-1,-1,-1
2003,2,41,3,3,3,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,39,5,5,3,2,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
2003,2,35,3,3,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,20,3,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,46,3,4,1,1,1,1,44,2,4,3,-1,-1,-1,-1,-1,-1,-1
2003,2,35,4,5,2,2,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
2003,2,40,5,6,6,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,42,2,6,1,1,-1,2,-1,-1,-1,17,-1,-1,-1,-1,-1,-1,-1
2003,1,38,4,4,3,2,1,1,48,2,3,7,-1,-1,-1,-1,-1,-1,-1
2003,2,47,3,5,4,1,3,1,55,2,2,3,-1,-1,-1,-1,-1,-1,-1
2003,2,39,4,5,3,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,19,5,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,29,5,-1,1,1,1,-1,45,2,4,4,-1,-1,-1,-1,-1,-1,-1
2003,2,36,1,2,3,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,38,5,4,0,0,1,1,40,2,2,4,-1,-1,-1,-1,-1,-1,-1
2003,1,50,5,5,2,1,1,2,44,2,6,7,-1,-1,-1,-1,-1,-1,-1
2003,2,19,3,-1,2,3,1,-1,55,2,3,2,-1,-1,-1,-1,-1,-1,-1
2003,2,27,4,-1,3,3,1,-1,55,2,1,5,-1,-1,-1,-1,-1,-1,-1
2003,2,51,1,1,1,1,1,1,45,2,2,2,-1,-1,-1,-1,-1,-1,-1
2003,1,43,3,3,8,8,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,33,5,5,2,1,1,1,48,2,2,5,-1,-1,-1,-1,-1,-1,-1
2003,1,65,1,0,0,0,-1,1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
2003,2,19,3,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,21,5,-1,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,46,5,5,5,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,50,4,4,1,1,1,1,60,2,3,9,-1,-1,-1,-1,-1,-1,-1
2003,1,58,3,5,0,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,37,5,5,3,2,1,2,48,2,3,8,-1,-1,-1,-1,-1,-1,-1
2003,2,42,4,5,3,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,43,3,3,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,45,1,1,0,0,-1,1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1
2003,2,43,3,3,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
2003,1,41,5,5,1,1,1,1,44,1,6,6,-1,-1,-1,-1,-1,-1,-1
2003,2,29,3,4,3,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,22,5,-1,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,60,3,5,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,35,5,4,2,3,-1,2,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1
2003,1,39,5,3,5,3,1,2,55,2,6,6,-1,-1,-1,-1,-1,-1,-1
2003,2,38,3,3,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,32,5,5,3,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,44,2,2,1,1,2,1,44,2,2,2,-1,-1,-1,-1,-1,-1,-1
2003,1,21,4,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,56,0,3,2,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,31,5,5,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,40,5,5,5,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,47,5,5,8,8,-1,2,-1,-1,-1,21,-1,-1,-1,-1,-1,-1,-1
2003,1,68,5,5,1,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,39,4,6,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,53,3,5,-8,-8,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,41,5,5,5,1,1,1,52,2,6,6,-1,-1,-1,-1,-1,-1,-1
2003,2,31,5,5,6,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,26,5,-1,5,3,1,-1,52,2,4,4,-1,-1,-1,-1,-1,-1,-1
2003,2,36,5,5,3,1,2,1,36,2,4,2,-1,-1,-1,-1,-1,-1,-1
2003,2,32,4,5,5,3,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
2003,2,29,5,6,6,4,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,34,5,5,3,3,1,1,44,2,5,5,-1,-1,-1,-1,-1,-1,-1
2003,2,43,5,5,1,0,-1,1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1
2003,1,57,5,3,1,1,2,1,72,2,2,3,-1,-1,-1,-1,-1,-1,-1
2003,1,40,5,3,0,0,1,2,55,2,9,7,-1,-1,-1,-1,-1,-1,-1
2003,2,36,5,5,3,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,32,3,3,3,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,27,5,5,5,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,47,5,5,3,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,33,4,5,3,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,68,5,5,1,1,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1
2003,2,27,5,-1,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,22,5,-1,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,69,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,57,1,3,0,0,1,1,42,2,1,2,-1,-1,-1,-1,-1,-1,-1
2003,1,43,3,3,2,1,-1,1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1
2003,1,45,3,3,1,1,3,2,72,2,3,6,-1,-1,-1,-1,-1,-1,-1
2003,2,45,3,3,8,8,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,42,3,3,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,33,4,3,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,36,3,5,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,36,3,3,0,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
2003,2,36,3,2,0,0,-1,1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
2003,1,37,3,2,3,1,2,2,24,2,3,2,-1,-1,-1,-1,-1,-1,-1
2003,1,27,4,-1,3,3,1,-1,50,2,6,4,-1,-1,-1,-1,-1,-1,-1
2003,2,35,2,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,19,3,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,58,3,5,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,22,5,-1,5,3,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
2003,2,40,3,4,1,1,-1,1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
2003,1,44,5,4,3,1,1,1,44,2,3,7,-1,-1,-1,-1,-1,-1,-1
2003,2,47,3,4,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,37,5,5,2,1,2,1,30,2,9,2,-1,-1,-1,-1,-1,-1,-1
2003,2,50,2,3,0,0,1,1,42,2,3,5,-1,-1,-1,-1,-1,-1,-1
2003,1,45,6,6,5,2,1,1,45,2,5,8,-1,-1,-1,-1,-1,-1,-1
2003,2,59,3,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,45,4,5,2,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,38,3,5,1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,21,3,-1,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,70,1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,26,5,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,24,5,-1,5,5,1,-1,70,2,9,5,-1,-1,-1,-1,-1,-1,-1
2003,1,29,5,-1,3,3,1,-1,60,2,2,4,-1,-1,-1,-1,-1,-1,-1
2003,2,23,5,-1,3,3,2,-1,45,2,3,3,-1,-1,-1,-1,-1,-1,-1
2003,2,25,3,-1,2,2,1,-1,44,2,4,3,-1,-1,-1,-1,-1,-1,-1
2003,2,35,5,5,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,24,5,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,43,1,6,1,1,1,1,44,2,2,4,-1,-1,-1,-1,-1,-1,-1
2003,2,33,4,3,2,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,29,5,5,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,25,4,5,3,3,1,1,44,1,7,6,-1,-1,-1,-1,-1,-1,-1
2003,2,33,5,4,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,27,5,-1,3,2,1,-1,50,2,5,3,-1,-1,-1,-1,-1,-1,-1
2003,1,77,2,1,8,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,32,2,3,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,36,3,3,0,8,2,1,24,2,1,3,-1,-1,-1,-1,-1,-1,-1
2003,1,49,5,3,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,30,5,-1,3,2,1,-1,40,2,9,4,-1,-1,-1,-1,-1,-1,-1
2003,1,70,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,74,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,46,3,3,3,3,-1,1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1
2003,2,40,3,3,3,1,1,1,43,2,1,2,-1,-1,-1,-1,-1,-1,-1
2003,2,-8,2,3,3,3,-1,1,-1,-1,-1,-8,-1,-1,-1,-1,-1,-1,-1
2003,2,29,5,5,3,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,40,3,3,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,36,5,5,2,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,34,4,-1,1,1,1,-1,40,2,6,4,-1,-1,-1,-1,-1,-1,-1
2003,2,19,3,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,26,3,3,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,43,3,3,1,1,1,1,70,2,6,4,-1,-1,-1,-1,-1,-1,-1
2003,1,69,4,1,8,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,35,3,2,1,1,1,1,60,2,6,3,-1,-1,-1,-1,-1,-1,-1
2003,1,32,3,3,1,1,3,2,48,2,2,5,-1,-1,-1,-1,-1,-1,-1
2003,1,29,4,-1,1,1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
2003,2,64,1,1,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,28,4,5,2,1,1,1,72,1,7,3,-1,-1,-1,-1,-1,-1,-1
2003,1,39,3,3,8,0,2,2,94,2,1,3,-1,-1,-1,-1,-1,-1,-1
2003,2,46,3,1,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
2003,1,36,3,3,1,0,-1,1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1
2003,1,61,1,1,8,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,53,2,2,1,0,1,1,55,2,2,4,-1,-1,-1,-1,-1,-1,-1
2003,1,23,5,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,47,2,2,1,0,-1,1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1
2003,1,68,3,2,1,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,30,3,3,2,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,39,3,3,5,3,1,1,53,2,1,2,-1,-1,-1,-1,-1,-1,-1
2003,1,58,1,1,0,0,-1,1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
2003,1,24,4,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,61,1,1,8,0,1,1,48,2,3,3,-1,-1,-1,-1,-1,-1,-1
2003,2,35,3,3,0,0,2,1,78,2,3,2,-1,-1,-1,-1,-1,-1,-1
2003,1,60,2,1,0,0,-1,2,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
2003,2,43,3,3,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,22,3,-1,1,1,1,-1,48,2,1,2,-1,-1,-1,-1,-1,-1,-1
2003,1,42,3,-1,2,2,-1,-1,-1,-1,-1,21,-1,-1,-1,-1,-1,-1,-1
2003,1,65,1,1,0,0,-1,1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1
2003,1,24,4,-1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,36,3,4,1,1,1,1,54,2,8,3,-1,-1,-1,-1,-1,-1,-1
2003,2,41,3,3,1,0,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
2003,1,63,3,2,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,37,3,3,-8,-8,3,1,44,2,3,2,-1,-1,-1,-1,-1,-1,-1
2003,2,71,0,0,8,0,-1,2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
2003,2,38,3,-1,8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,35,5,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,44,4,5,3,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,31,3,3,1,1,1,2,45,2,4,3,-1,-1,-1,-1,-1,-1,-1
2003,2,34,3,3,1,2,2,1,12,2,1,2,-1,-1,-1,-1,-1,-1,-1
2003,2,33,2,3,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,58,2,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,40,5,3,0,0,-1,1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1
2003,1,50,2,2,8,8,-1,2,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1
2003,1,25,5,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,41,6,4,1,1,1,2,40,1,9,10,-1,-1,-1,-1,-1,-1,-1
2003,1,43,5,4,5,3,1,2,67,2,5,8,-1,-1,-1,-1,-1,-1,-1
2003,2,34,4,5,3,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,51,3,3,2,2,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1
2003,2,26,3,4,3,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,28,3,4,2,2,1,2,53,1,2,5,-1,-1,-1,-1,-1,-1,-1
2003,2,24,3,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,30,3,3,3,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,24,4,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,31,3,4,1,1,1,2,55,2,2,5,-1,-1,-1,-1,-1,-1,-1
2003,2,20,5,-1,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,31,3,-1,3,3,1,-1,40,2,4,4,-1,-1,-1,-1,-1,-1,-1
2003,2,34,3,3,3,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,28,6,5,3,3,1,1,75,2,9,5,-1,-1,-1,-1,-1,-1,-1
2003,2,20,4,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,54,3,3,2,1,1,2,90,2,5,8,-1,-1,-1,-1,-1,-1,-1
2003,1,38,3,3,1,1,1,2,50,2,4,6,-1,-1,-1,-1,-1,-1,-1
2003,2,37,3,3,3,3,-1,1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
2003,2,31,4,4,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,21,5,-1,3,3,2,-1,20,2,7,2,-1,-1,-1,-1,-1,-1,-1
2003,2,37,4,5,1,1,1,1,45,2,1,3,-1,-1,-1,-1,-1,-1,-1
2003,2,45,3,5,5,3,-1,1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
2003,2,48,4,5,3,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,49,2,2,1,8,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,46,4,3,1,1,1,2,48,2,6,5,-1,-1,-1,-1,-1,-1,-1
2003,2,64,2,5,8,8,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,34,5,6,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,39,3,5,2,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
2003,2,36,5,6,3,-8,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,41,3,3,2,2,1,1,42,2,5,5,-1,-1,-1,-1,-1,-1,-1
2003,1,43,3,3,1,1,-1,2,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1
2003,2,39,4,4,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,46,4,3,2,2,1,1,66,2,1,5,-1,-1,-1,-1,-1,-1,-1
2003,2,31,5,5,2,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,36,5,3,1,1,1,2,44,2,6,5,-1,-1,-1,-1,-1,-1,-1
2003,2,37,5,6,5,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,52,2,2,3,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,28,4,-1,3,3,1,-1,48,1,9,5,-1,-1,-1,-1,-1,-1,-1
2003,2,31,3,4,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,53,2,2,8,0,-1,1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
2003,1,35,3,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,23,5,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,2,44,3,3,3,1,-1,1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
2003,1,36,3,3,1,3,1,2,84,1,4,3,-1,-1,-1,-1,-1,-1,-1
2003,2,35,4,4,3,2,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
2003,2,31,5,-1,5,3,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
2003,1,64,3,3,1,0,-1,2,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1
2003,2,58,2,5,8,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2003,1,28,3,-1,3,3,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
2003,1,36,3,3,3,3,1,1,44,2,2,5,-1,-1,-1,-1,-1,-1,-1
2003,2,43,4,4,1,1,-1,1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1
